,annual_salary,suspect_id
6492,53544,3775418
6493,22632,3142810
6494,114456,3664337
6495,119652,3767292
6496,58188,3438778
6497,107496,3618854
6498,62472,3026060
6499,22308,3031070
6500,29472,3377707
6501,38772,3733585
6502,35160,3713615
6503,37320,3261247
6504,114048,3615356
6505,65316,3573475
6506,61020,3889864
6507,67656,3410600
6508,24432,3479408
6509,92796,3133353
6510,98796,3127819
6511,67452,3171484
6512,60924,3693504
6513,61716,3215722
6514,58956,3275415
6515,27696,3440528
6516,111396,3117955
6517,36336,3200497
6518,47268,3483940
6519,62052,3929450
6520,86244,3205551
6521,64356,3083742
6522,85500,3337232
6523,35400,3179358
6524,104700,3170178
6525,98376,3685348
6526,45360,3445474
6527,64344,3256280
6528,116220,3748153
6529,51648,3681613
6530,77724,3485340
6531,107760,3857346
6532,95628,3160958
6533,89748,3968988
6534,18924,3934257
6535,18096,3998853
6536,47484,3214584
6537,98724,3919586
6538,110652,3025118
6539,37284,3007517
6540,91764,3537420
6541,115308,3929530
6542,93672,3000540
6543,75852,3435211
6544,106800,3905377
6545,23376,3485323
6546,41628,3153901
6547,93636,3497662
6548,111576,3484745
6549,53016,3724641
6550,57660,3863546
6551,57564,3703368
6552,44868,3275814
6553,69576,3046156
6554,96816,3405831
6555,98724,3528315
6556,38604,3122656
6557,34416,3226816
6558,86448,3654939
6559,112452,3886648
6560,111228,3466286
6561,31188,3337991
6562,71220,3008923
6563,98520,3593584
6564,101604,3802882
6565,89292,3662904
6566,86628,3316131
6567,99768,3848036
6568,73764,3740228
6569,87012,3847563
6570,70584,3011947
6571,45504,3240195
6572,22620,3865632
6573,42204,3793513
6574,118764,3396057
6575,63276,3160332
6576,62580,3884947
6577,104964,3728887
6578,54720,3368757
6579,114348,3567206
6580,61584,3928654
6581,48504,3572167
6582,28140,3194133
6583,53652,3834720
6584,19440,3247375
6585,92112,3016236
6586,68640,3992783
6587,118008,3616684
6588,85908,3396476
6589,25104,3496243
6590,115644,3485261
6591,75756,3686424
6592,88452,3999541
6593,69936,3073774
6594,82812,3651651
6595,73680,3958305
6596,64536,3252285
6597,21276,3230166
6598,71916,3793069
6599,110736,3925387
6600,29520,3213659
6601,86028,3411176
6602,105792,3071241
6603,39300,3173802
6604,68412,3697524
6605,90180,3073436
6606,62112,3787209
6607,64632,3833176
6608,18984,3266521
6609,117264,3078773
6610,55596,3198957
6611,36516,3481427
6612,116964,3509026
6613,59196,3697351
6614,86508,3083034
6615,48072,3018429
6616,104460,3747176
6617,66204,3890147
6618,98688,3598271
6619,110496,3451992
6620,56532,3020919
6621,55152,3200047
6622,104088,3058591
6623,54480,3461727
6624,76068,3893951
6625,109848,3286621
6626,40680,3033168
6627,89268,3703797
6628,114672,3677699
6629,88968,3116386
6630,109824,3938672
6631,22728,3328124
6632,24324,3513732
6633,113376,3108864
6634,101844,3701094
6635,26784,3264917
6636,89904,3886135
6637,63996,3722229
6638,52404,3903277
6639,69900,3856379
6640,67212,3552630
6641,107988,3327355
6642,86220,3884548
6643,62304,3856996
6644,43896,3786761
6645,50952,3556861
6646,50868,3845063
6647,44904,3468567
6648,97464,3073800
6649,96576,3015745
6650,106632,3208070
6651,23604,3322061
6652,91752,3658362
6653,38556,3236918
6654,64488,3091918
6655,43296,3297177
6656,96816,3781300
6657,81912,3372987
6658,47652,3661325
6659,43752,3778682
6660,65472,3903347
6661,59040,3825111
6662,98964,3397589
6663,54660,3579822
6664,71076,3998015
6665,67644,3340093
6666,64740,3849593
6667,23196,3676279
6668,96000,3197210
6669,77472,3086206
6670,47844,3172900
6671,76584,3610049
6672,92928,3011897
6673,98436,3715724
6674,20364,3948238
6675,67872,3396618
6676,88488,3006637
6677,45120,3250649
6678,27252,3435414
6679,46356,3486555
6680,86184,3652306
6681,75240,3611462
6682,45528,3697541
6683,79968,3370499
6684,102528,3517934
6685,19248,3006724
6686,93228,3624730
6687,35784,3853084
6688,101844,3962052
6689,81600,3483791
6690,116844,3084392
6691,115692,3617279
6692,90384,3842349
6693,89160,3440082
6694,104820,3790384
6695,52356,3523481
6696,93216,3753898
6697,113820,3894872
6698,104544,3631699
6699,68952,3070519
6700,85332,3363863
6701,116040,3363836
6702,86244,3494916
6703,65820,3390418
6704,97140,3990260
6705,98916,3853650
6706,77496,3153707
6707,19164,3555301
6708,37104,3441898
6709,98700,3207677
6710,99528,3068239
6711,115512,3785704
6712,86052,3858662
6713,70044,3609055
6714,91056,3796991
6715,74796,3674647
6716,43524,3011087
6717,87708,3619226
6718,116112,3307372
6719,112332,3730823
6720,55788,3440249
6721,51528,3562709
6722,76824,3641216
6723,43836,3765753
6724,65580,3583906
6725,91512,3537080
6726,73008,3681689
6727,76308,3506184
6728,99420,3501338
6729,79500,3352356
6730,58788,3479794
6731,75876,3447710
6732,89748,3567253
6733,99192,3212618
6734,28692,3055603
6735,24336,3133115
6736,37164,3879822
6737,60396,3168706
6738,100644,3419124
6739,71292,3852182
6740,22668,3372470
6741,46920,3762251
6742,41424,3251327
6743,116124,3400805
6744,89940,3884229
6745,91380,3955555
6746,31392,3587765
6747,73164,3145844
6748,110772,3356627
6749,41520,3816909
6750,37812,3987495
6751,115080,3649437
6752,46044,3954672
6753,34584,3008116
6754,107352,3510975
6755,52560,3762872
6756,109812,3269107
6757,83568,3986898
6758,46284,3320543
6759,61848,3787291
6760,24780,3720826
6761,25032,3797188
6762,118992,3028192
6763,108492,3363431
6764,115212,3359889
6765,81468,3969130
6766,112896,3186279
6767,36984,3240798
6768,28068,3708109
6769,53808,3382960
6770,57288,3837909
6771,45204,3064578
6772,70824,3060692
6773,66012,3169277
6774,64944,3900721
6775,107628,3110252
6776,22344,3173105
6777,80112,3710349
6778,53112,3100313
6779,104160,3171533
6780,27348,3474332
6781,92196,3768300
6782,23868,3237982
6783,73632,3186846
6784,91380,3287830
6785,104052,3173629
6786,105336,3682691
6787,66924,3933214
6788,37584,3726040
6789,29496,3710807
6790,93636,3266968
6791,103572,3031187
6792,96948,3215272
6793,87252,3933400
6794,84576,3014241
6795,102072,3586696
6796,39792,3551653
6797,42720,3643571
6798,65244,3009414
6799,90180,3959035
6800,90120,3294251
6801,28788,3843428
6802,21576,3907125
6803,25620,3074744
6804,75732,3400045
6805,70464,3988702
6806,105396,3986056
6807,50412,3446383
6808,101616,3634360
6809,67464,3537922
6810,112464,3412802
6811,64224,3256615
6812,113256,3228922
6813,113940,3987258
6814,38604,3078574
6815,54840,3222945
6816,105696,3284650
6817,36864,3265645
6818,23256,3920359
6819,63636,3659864
6820,75936,3217632
6821,100896,3407618
6822,26460,3150860
6823,63672,3023847
6824,64356,3272370
6825,55368,3952327
6826,68160,3294117
6827,32832,3096451
6828,82332,3521466
6829,56976,3525355
6830,95832,3983033
6831,86316,3687198
6832,35952,3981056
6833,90228,3521423
6834,54696,3180230
6835,33732,3383222
6836,57540,3246326
6837,79236,3469028
6838,42432,3170141
6839,103092,3972237
6840,95016,3061011
6841,80736,3625821
6842,102516,3466683
6843,37788,3708801
6844,107148,3340342
6845,22320,3153108
6846,25536,3457584
6847,83880,3178869
6848,18420,3746676
6849,35640,3177061
6850,81288,3114459
6851,110976,3918648
6852,43860,3058595
6853,37008,3369404
6854,66192,3731468
6855,18024,3911797
6856,75156,3733698
6857,74592,3982666
6858,98736,3703634
6859,101964,3848145
6860,47580,3558252
6861,80700,3997014
6862,45048,3357198
6863,118320,3689167
6864,41136,3400390
6865,87264,3701672
6866,98160,3181796
6867,81552,3973313
6868,30372,3226004
6869,25812,3595727
6870,38844,3571744
6871,70488,3894664
6872,106440,3126413
6873,74676,3622436
6874,114024,3319855
6875,115128,3353223
6876,118356,3526716
6877,115740,3712846
6878,94116,3637817
6879,94908,3816654
6880,27972,3940720
6881,100140,3430418
6882,93468,3860990
6883,51612,3999224
6884,108288,3573749
6885,118680,3355719
6886,100248,3959136
6887,69864,3864784
6888,109620,3979165
6889,36468,3298809
6890,75996,3787793
6891,69492,3134438
6892,109356,3026237
6893,98760,3748171
6894,97428,3648673
6895,112056,3769125
6896,48096,3205950
6897,112332,3677617
6898,69432,3903397
6899,87180,3080715
6900,76836,3325249
6901,67812,3989984
6902,66552,3798434
6903,102792,3247747
6904,19716,3113487
6905,90228,3530035
6906,96636,3336339
6907,34872,3038924
6908,91812,3032904
6909,57264,3744387
6910,31404,3767585
6911,21576,3159223
6912,92436,3421112
6913,108072,3788817
6914,47952,3287946
6915,25320,3750521
6916,23160,3121071
6917,40128,3533510
6918,37488,3449485
6919,25560,3276028
6920,57852,3798505
6921,66792,3248514
6922,44124,3195838
6923,87264,3531982
6924,102492,3356573
6925,26160,3256742
6926,39240,3601749
6927,81396,3888280
6928,101304,3237412
6929,40236,3263858
6930,47184,3256920
6931,96372,3675799
6932,99636,3637374
6933,77784,3697582
6934,73488,3793298
6935,90420,3701458
6936,66912,3620494
6937,42216,3073766
6938,89160,3978822
6939,38436,3766471
6940,97764,3452792
6941,73476,3246713
6942,107472,3719649
6943,55740,3682403
6944,82320,3246521
6945,107340,3118167
6946,101640,3947179
6947,72720,3266286
6948,89280,3653420
6949,94500,3981048
6950,82020,3924063
6951,97152,3853629
6952,62988,3663028
6953,33924,3489878
6954,32460,3098079
6955,57540,3950691
6956,59220,3119022
6957,35844,3835752
6958,64896,3623386
6959,68880,3201061
6960,33468,3576193
6961,36396,3984799
6962,50892,3151641
6963,113796,3904318
6964,112200,3112406
6965,81312,3843353
6966,58836,3996834
6967,85896,3964448
6968,57804,3388826
6969,66372,3689685
6970,21060,3293166
6971,107052,3123692
6972,33684,3212809
6973,97236,3907223
6974,92412,3544572
6975,118512,3177509
6976,108816,3357007
6977,28116,3239929
6978,94440,3722953
6979,118860,3083656
6980,34512,3102292
6981,102636,3764827
6982,24204,3235810
6983,76284,3695398
6984,62280,3664388
6985,101940,3319636
6986,55416,3175565
6987,47520,3807118
6988,79908,3466310
6989,33156,3234496
6990,86232,3487727
6991,54336,3894232
6992,118464,3876700
6993,47328,3978557
6994,78348,3089716
6995,110304,3679064
6996,57636,3260536
6997,44892,3210642
6998,84228,3037771
6999,43680,3037784
7000,56316,3067103
7001,75792,3747769
7002,75216,3801138
7003,63072,3098069
7004,35232,3599990
7005,29472,3804505
7006,43128,3873485
7007,119568,3784017
7008,95436,3919414
7009,70764,3770714
7010,113916,3961980
7011,80772,3818863
7012,107328,3028591
7013,95148,3288635
7014,89580,3874882
7015,73572,3776438
7016,27396,3776922
7017,96072,3502524
7018,42804,3726120
7019,108132,3428687
7020,59856,3721772
7021,103404,3735219
7022,68448,3420340
7023,82332,3640262
7024,119844,3844716
7025,46032,3934680
7026,48228,3488420
7027,69996,3866297
7028,88104,3663642
7029,72324,3292675
7030,25656,3494625
7031,58704,3761122
7032,81876,3410614
7033,36504,3920584
7034,83448,3487184
7035,36816,3436402
7036,19476,3360807
7037,80100,3332348
7038,56640,3534109
7039,24420,3208125
7040,32232,3186767
7041,66012,3642796
7042,46200,3915754
7043,58560,3932513
7044,37140,3478230
7045,82200,3608161
7046,58656,3495926
7047,81324,3908715
7048,104832,3919374
7049,58320,3960428
7050,70992,3883411
7051,107724,3730832
7052,90912,3850258
7053,74232,3345816
7054,54108,3872920
7055,64428,3262580
7056,61440,3865000
7057,75576,3514075
7058,40728,3063823
7059,69504,3904777
7060,109320,3258740
7061,43020,3866032
7062,50352,3478612
7063,44460,3791029
7064,78264,3301610
7065,98172,3253273
7066,35448,3558386
7067,21780,3493507
7068,107100,3162585
7069,49284,3651860
7070,22128,3053929
7071,55740,3383204
7072,25380,3913437
7073,23808,3252396
7074,44316,3006227
7075,100020,3835798
7076,39864,3685953
7077,64620,3814606
7078,78060,3804667
7079,101208,3644435
7080,113880,3644971
7081,92580,3333095
7082,25716,3735023
7083,33156,3975205
7084,30348,3007127
7085,68856,3584334
7086,34320,3153674
7087,98352,3005225
7088,101472,3893457
7089,111780,3416539
7090,21612,3911446
7091,31380,3497086
7092,40836,3193647
7093,87312,3159192
7094,101184,3195637
7095,22332,3140536
7096,45900,3965234
7097,82428,3048596
7098,39768,3728278
7099,80028,3678525
7100,27576,3964469
7101,40308,3923467
7102,68496,3759173
7103,106212,3832779
7104,39684,3140063
7105,55944,3551608
7106,50448,3368068
7107,94392,3385468
7108,65040,3892946
7109,80580,3917791
7110,61164,3151750
7111,111108,3352678
7112,37128,3103075
7113,71796,3324627
7114,106440,3646220
7115,92592,3061162
7116,110400,3909817
7117,34980,3635703
7118,50724,3807471
7119,119088,3092427
7120,93564,3684398
7121,45252,3691609
7122,40608,3013319
7123,47556,3912549
7124,111636,3554631
7125,81576,3285526
7126,53328,3608172
7127,62856,3116901
7128,82080,3917975
7129,27492,3041007
7130,77100,3851395
7131,65412,3845019
7132,62184,3041570
7133,75348,3729557
7134,39828,3966926
7135,72528,3781617
7136,54972,3724007
7137,119940,3942670
7138,80016,3596506
7139,73860,3220770
7140,40800,3578946
7141,41844,3297873
7142,59424,3487296
7143,44868,3807191
7144,33672,3003864
7145,118188,3206065
7146,68256,3270766
7147,31824,3708494
7148,88728,3776989
7149,40752,3467076
7150,36300,3775062
7151,56208,3110211
7152,97224,3329515
7153,86244,3093523
7154,112608,3004092
7155,67872,3968851
7156,68376,3919142
7157,66756,3715517
7158,100416,3439378
7159,51624,3831314
7160,65976,3541470
7161,113844,3788639
7162,114384,3715370
7163,105828,3527554
7164,89508,3529983
7165,71352,3123034
7166,49800,3152182
7167,104388,3698291
7168,79788,3518276
7169,49440,3973871
7170,90996,3866249
7171,23352,3604150
7172,83040,3517730
7173,28956,3608729
7174,34920,3983126
7175,118284,3378603
7176,79908,3465436
7177,84336,3573273
7178,28116,3608064
7179,32052,3876637
7180,106032,3138049
7181,111480,3261305
7182,31116,3820528
7183,90324,3314361
7184,86640,3192538
7185,63168,3621296
7186,80952,3454206
7187,43284,3675143
7188,46896,3559283
7189,54564,3211521
7190,19488,3632983
7191,27012,3607701
7192,69636,3285149
7193,22668,3395422
7194,117996,3690830
7195,44844,3691980
7196,75660,3093518
7197,55680,3162795
7198,104376,3839940
7199,53640,3051588
7200,94152,3555909
7201,37980,3821290
7202,89364,3298294
7203,53088,3234767
7204,52116,3214730
7205,33204,3512573
7206,103440,3770088
7207,104880,3165073
7208,32820,3137949
7209,73248,3847394
7210,29940,3186295
7211,80460,3591644
7212,61500,3729401
7213,20676,3438099
7214,36552,3291502
7215,76500,3618531
7216,109224,3420326
7217,59940,3427984
7218,97860,3961431
7219,80412,3911587
7220,69120,3297903
7221,105288,3279018
7222,57960,3633824
7223,84900,3434943
7224,116508,3166370
7225,73092,3288404
7226,91272,3354650
7227,61524,3958288
7228,61800,3676800
7229,87936,3500383
7230,79776,3630210
7231,93792,3364083
7232,92460,3969425
7233,21240,3510284
7234,62328,3053088
7235,109356,3647357
7236,26508,3517739
7237,40308,3036090
7238,76140,3359205
7239,111948,3309657
7240,20208,3597059
7241,80004,3749791
7242,36276,3213493
7243,99564,3258175
7244,36348,3914432
7245,24516,3738870
7246,51036,3747151
7247,47916,3280443
7248,106704,3489315
7249,20388,3741440
7250,62988,3727758
7251,93864,3218700
7252,32856,3672437
7253,97584,3472598
7254,57900,3968260
7255,80904,3088722
7256,75648,3427768
7257,56052,3566804
7258,97560,3444235
7259,36108,3021903
7260,68628,3157898
7261,55656,3646543
7262,25932,3710590
7263,68424,3226697
7264,67428,3725337
7265,86004,3943845
7266,20172,3099540
7267,107700,3938041
7268,25116,3223697
7269,47268,3082340
7270,85188,3850842
7271,112248,3838819
7272,59052,3051437
7273,105588,3487696
7274,114852,3745385
7275,84324,3887547
7276,100752,3998406
7277,88164,3182066
7278,18036,3335242
7279,43644,3931062
7280,105192,3080046
7281,109572,3436170
7282,101676,3374022
7283,64800,3441344
7284,96300,3983911
7285,107640,3085554
7286,93792,3865082
7287,32208,3134333
7288,89292,3963780
7289,70536,3934618
7290,23328,3578919
7291,97320,3073006
7292,85500,3469817
7293,115728,3375311
7294,99420,3262454
7295,87840,3625762
7296,46536,3263274
7297,58848,3827530
7298,98820,3845345
7299,48828,3139458
7300,87120,3925828
7301,20112,3731161
7302,101592,3754572
7303,31800,3363321
7304,48660,3097036
7305,104844,3636789
7306,30276,3323551
7307,66636,3295672
7308,36480,3106819
7309,39672,3499062
7310,51360,3307343
7311,91476,3098317
7312,66864,3071486
7313,86328,3319155
7314,23064,3721192
7315,33888,3217944
7316,119184,3698127
7317,107148,3411061
7318,79908,3057797
7319,18072,3238928
7320,112404,3661183
7321,80808,3130620
