,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country
18588,43,5,225165,11,2,12,0,4,0,0,55,39
18589,37,4,238049,6,4,9,1,4,0,0,30,8
18590,31,4,197252,5,2,8,0,4,0,0,40,26
18591,56,5,216636,2,2,4,0,4,0,1651,40,39
18592,25,4,183575,1,4,3,3,4,0,0,40,39
18593,17,4,19752,1,4,8,3,2,0,0,25,39
18594,37,4,103925,11,6,1,4,4,0,0,68,39
18595,60,4,31577,8,2,13,0,4,0,0,40,39
18596,59,1,61298,9,3,4,1,4,0,0,40,39
18597,59,1,190541,11,2,3,0,4,0,0,40,39
18598,46,6,366089,14,2,10,0,4,15024,0,40,39
18599,28,0,389857,11,2,0,2,4,0,0,16,39
18600,33,0,192644,11,4,0,1,4,0,0,40,39
18601,24,4,216129,11,4,3,3,4,0,1408,50,39
18602,29,4,51944,11,2,8,5,4,4386,0,40,39
18603,33,6,67482,8,0,8,4,4,0,0,99,39
18604,29,0,108775,11,2,0,0,4,0,0,40,6
18605,23,7,279243,15,4,11,1,4,0,0,40,39
18606,20,4,278391,15,4,1,3,4,0,0,25,27
18607,60,4,349898,11,6,8,1,4,0,0,44,39
18608,44,4,219441,0,4,12,4,3,0,0,35,6
18609,18,4,173255,11,4,14,3,4,1055,0,25,39
18610,52,1,29623,2,4,8,4,2,0,0,40,39
18611,31,4,217460,11,0,3,1,4,0,0,45,39
18612,30,4,163604,9,6,10,4,4,0,0,55,39
18613,33,4,163110,11,2,6,0,4,3781,0,40,39
18614,20,4,238685,15,4,8,1,4,0,0,32,39
18615,27,0,251854,9,2,0,5,2,0,0,35,0
18616,33,4,213308,8,5,1,3,2,0,0,50,39
18617,25,4,193773,11,4,8,1,2,0,0,35,39
18618,63,4,114011,11,5,3,1,4,0,0,20,39
18619,63,6,52144,15,6,4,1,4,0,0,35,39
18620,43,4,347934,11,5,12,1,4,0,0,30,39
18621,58,4,293399,1,6,7,1,4,0,0,40,39
18622,70,0,118630,8,6,0,4,4,0,0,35,39
18623,35,4,127306,8,4,1,3,4,14344,0,40,39
18624,42,4,366180,15,2,4,0,4,0,0,55,39
18625,20,2,188950,15,4,11,3,4,0,0,25,39
18626,35,4,189382,11,0,3,1,4,0,0,40,39
18627,62,4,24515,6,2,4,0,4,0,0,40,39
18628,41,4,283116,11,0,3,4,4,1506,0,50,39
18629,43,6,182217,9,2,10,5,4,0,0,35,39
18630,19,4,552354,2,4,7,3,4,0,0,40,39
18631,46,4,163021,11,4,1,3,4,0,0,40,39
18632,47,4,61885,9,2,10,0,4,15024,0,50,39
18633,36,6,182898,9,2,4,0,4,7298,0,40,39
18634,45,4,183092,7,4,1,1,2,0,0,40,39
18635,48,4,30289,0,2,3,0,4,0,0,30,39
18636,29,4,77572,7,4,1,1,1,0,0,40,39
18637,48,7,118330,9,2,4,0,4,5178,0,40,39
18638,36,4,469056,11,0,12,4,2,0,0,25,39
18639,58,4,145574,1,2,3,0,4,0,0,40,39
18640,43,4,302041,11,4,1,1,2,0,0,40,39
18641,59,4,32552,9,2,3,0,4,0,0,4,39
18642,42,4,185413,9,2,4,0,4,0,0,40,39
18643,33,1,26543,8,2,13,0,4,0,0,40,39
18644,23,1,163870,15,4,2,2,4,0,0,40,39
18645,21,4,240063,15,4,6,3,4,0,0,25,39
18646,48,4,208748,4,0,7,4,3,0,0,40,6
18647,32,2,84119,11,2,3,0,4,0,0,40,39
18648,31,4,84130,15,2,1,0,4,0,0,50,39
18649,66,2,261062,12,6,10,1,4,0,0,40,39
18650,23,2,336010,9,4,1,1,4,0,0,32,39
18651,52,4,389270,15,2,1,5,4,0,0,35,39
18652,17,4,138293,1,4,6,3,4,0,0,15,39
18653,35,4,240389,15,2,12,0,4,0,0,43,39
18654,39,4,190297,10,2,10,0,4,99999,0,55,39
18655,21,0,170070,15,4,0,1,4,0,0,10,39
18656,24,4,149457,15,4,1,4,4,0,0,40,39
18657,45,4,81534,11,2,8,0,1,0,0,84,24
18658,25,4,378322,11,4,3,1,4,0,2001,50,39
18659,29,1,196912,9,4,10,1,2,0,0,40,39
18660,56,4,116143,9,2,1,0,4,5178,0,44,39
18661,34,6,80933,11,0,5,1,4,0,0,40,39
18662,64,2,190660,11,0,3,1,4,0,0,40,39
18663,27,4,120155,11,2,1,0,4,0,0,39,39
18664,47,4,167159,11,0,7,1,4,4650,0,40,39
18665,36,4,58343,9,2,13,0,4,3103,0,42,39
18666,44,1,161240,11,0,7,1,4,0,0,40,39
18667,31,4,126402,11,4,5,1,2,0,0,60,39
18668,23,4,148709,11,2,1,2,4,0,0,35,39
18669,45,2,318280,15,2,10,0,4,7688,0,50,39
18670,31,2,80058,11,4,7,3,4,0,0,64,39
18671,45,4,274689,0,2,3,0,4,0,0,60,39
18672,42,4,157367,11,4,1,4,2,0,0,35,0
18673,33,4,217460,7,2,10,0,4,0,0,40,39
18674,33,2,33727,12,2,10,5,4,0,0,40,39
18675,30,6,166961,15,2,1,5,4,0,0,20,39
18676,25,4,146117,15,4,7,1,4,0,0,42,39
18677,33,4,160216,12,4,4,1,4,0,0,32,0
18678,70,6,124449,12,2,4,0,4,0,2246,8,39
18679,22,4,50163,6,4,14,3,4,0,0,40,39
18680,30,4,235271,9,2,12,0,4,0,0,40,39
18681,46,4,121124,7,2,4,0,4,15024,0,50,39
18682,43,6,144218,2,2,14,0,4,0,0,60,39
18683,37,4,94334,5,4,7,3,4,0,0,25,39
18684,59,5,169982,15,2,4,0,4,15024,0,60,39
18685,51,6,35295,11,4,5,4,4,0,0,45,39
18686,47,4,133969,9,2,4,0,1,2885,0,65,24
18687,36,4,35429,15,2,4,0,4,0,0,60,39
18688,73,2,205580,4,2,10,0,4,0,0,6,39
18689,32,2,177794,12,4,10,1,4,0,0,40,39
18690,34,4,167474,11,2,12,0,4,0,0,50,39
18691,51,2,35211,11,2,14,0,0,0,0,40,39
18692,20,4,117244,11,4,7,4,4,0,0,45,39
18693,57,4,194850,15,2,8,0,3,0,0,40,26
18694,19,4,144911,15,4,8,3,4,0,0,20,39
18695,45,4,197240,2,2,12,0,4,7688,0,40,39
18696,55,4,101338,0,2,3,0,4,0,0,40,39
18697,60,4,148522,15,2,3,0,0,0,0,40,39
18698,19,4,97261,11,4,5,1,4,0,0,40,39
18699,35,4,166606,11,2,13,0,4,0,0,40,39
18700,20,4,229414,11,4,7,3,4,0,0,30,39
18701,34,2,209213,9,4,10,2,2,0,0,15,39
18702,26,4,291968,14,2,10,0,4,0,1977,40,39
18703,73,1,127858,15,6,13,1,4,3273,0,40,39
18704,27,4,302406,12,2,10,0,4,0,0,55,39
18705,37,6,29054,8,4,5,3,4,0,0,84,39
18706,73,6,336007,11,2,12,0,4,0,0,40,39
18707,46,1,349230,8,2,13,0,4,0,1848,40,39
18708,36,2,101481,11,4,1,1,4,0,0,40,39
18709,54,6,46704,11,2,5,0,4,0,0,60,39
18710,49,4,233639,1,2,8,0,4,0,0,50,39
18711,68,2,31725,11,2,5,0,4,0,0,40,39
18712,34,4,54850,9,4,4,1,4,0,1590,50,39
18713,30,4,293512,8,4,10,1,2,0,0,40,39
18714,28,4,375655,9,4,12,4,4,0,0,50,39
18715,28,4,105817,1,2,4,0,4,0,0,50,39
18716,25,2,203408,15,2,8,0,4,0,0,40,39
18717,26,4,162302,15,4,7,1,1,0,0,40,30
18718,40,4,163455,15,2,13,0,4,0,0,55,39
18719,32,2,100135,11,0,1,4,4,0,0,40,39
18720,60,0,41517,1,3,0,4,2,0,0,20,39
18721,18,4,102182,2,4,9,1,4,0,0,30,39
18722,36,4,414683,9,2,10,0,2,0,0,40,39
18723,26,4,194352,9,4,10,3,4,0,0,40,39
18724,24,4,194096,11,4,10,3,4,0,0,45,39
18725,90,2,153602,11,2,8,0,4,6767,0,40,39
18726,20,4,215495,15,4,1,3,4,0,0,40,26
18727,27,4,164607,9,5,13,3,4,0,0,50,39
18728,58,2,34878,9,0,10,1,4,0,0,50,39
18729,37,4,126569,12,2,4,0,4,0,1977,40,39
18730,65,0,315728,11,6,0,4,4,2329,0,75,39
18731,28,4,22422,11,4,4,1,4,0,0,40,39
18732,36,2,178222,9,0,10,1,4,0,0,60,39
18733,45,2,56841,11,2,3,0,4,0,0,40,39
18734,23,4,300275,11,4,12,1,4,0,0,48,39
18735,69,2,197288,11,2,4,0,4,0,0,35,39
18736,58,6,157786,11,2,4,0,4,0,0,40,39
18737,22,4,110684,11,4,1,3,4,0,0,20,39
18738,58,6,140729,9,2,5,0,4,0,0,35,39
18739,53,1,90127,15,2,11,0,4,0,0,60,39
18740,44,5,37997,11,2,5,0,4,0,0,60,39
18741,31,4,61308,0,4,8,1,4,0,0,40,39
18742,46,4,171199,9,0,7,4,3,0,0,40,33
18743,48,4,128432,11,2,8,0,4,0,0,40,39
18744,46,1,195023,15,5,1,4,4,0,0,40,39
18745,43,4,122473,6,4,7,4,2,0,625,40,39
18746,43,4,171888,15,0,1,1,4,0,0,40,39
18747,17,5,183784,0,4,12,3,4,0,0,15,39
18748,20,4,219262,15,4,12,3,4,0,0,40,39
18749,22,4,71379,15,4,10,1,4,0,0,35,39
18750,19,0,234519,15,4,0,3,4,0,0,35,39
18751,35,4,96824,15,0,8,4,4,0,0,40,39
18752,29,4,242597,9,4,13,1,4,0,0,40,39
18753,18,0,127388,15,4,0,3,4,0,0,40,39
18754,25,4,204536,11,4,3,1,4,0,0,35,39
18755,54,4,143804,0,2,7,0,4,0,0,40,39
18756,23,4,80680,15,2,12,3,4,0,0,16,39
18757,36,4,301227,4,5,9,4,3,0,0,35,26
18758,26,6,201930,11,2,3,0,4,0,0,50,39
18759,25,2,176616,11,4,8,3,4,0,0,40,39
18760,46,4,353219,6,0,8,4,4,0,0,40,39
18761,41,4,126076,15,0,3,1,4,0,0,50,39
18762,31,4,156493,11,4,10,3,4,0,0,40,39
18763,48,1,435503,12,2,10,0,4,0,0,40,39
18764,52,5,561489,12,0,4,1,2,0,0,50,39
18765,22,1,100345,11,4,6,3,4,0,0,43,39
18766,18,4,36275,11,4,3,3,4,0,0,25,39
18767,46,4,110794,15,4,1,1,4,0,0,40,39
18768,34,2,143766,15,4,11,3,4,0,0,40,39
18769,30,1,76313,11,2,2,2,0,0,0,48,39
18770,31,4,121308,1,4,8,1,4,0,0,40,39
18771,21,4,216672,11,2,3,0,4,0,0,40,39
18772,41,6,89942,11,0,12,1,4,3674,0,45,39
18773,45,7,103406,9,2,4,0,4,0,1977,60,39
18774,30,7,158291,9,4,1,1,4,0,0,40,39
18775,21,4,455361,6,4,8,4,4,0,0,35,26
18776,44,4,225263,15,0,12,4,4,0,1408,46,39
18777,54,4,225307,1,0,3,3,4,0,0,50,39
18778,36,4,286115,11,2,3,0,4,0,0,40,39
18779,50,4,187830,9,4,4,1,4,0,0,50,39
18780,26,4,142506,9,4,10,4,2,0,0,35,39
18781,47,2,148576,14,2,10,0,4,0,0,35,39
18782,36,4,185325,11,4,8,3,4,0,0,37,39
18783,32,6,27939,15,2,12,0,0,0,0,60,39
18784,21,4,383603,0,4,8,1,4,0,0,35,39
18785,30,4,140790,11,2,12,0,4,0,0,45,39
18786,34,4,226629,11,4,9,1,4,0,0,40,26
18787,51,4,228516,11,3,3,1,4,0,0,45,4
18788,55,6,119762,0,2,14,0,4,0,0,50,39
18789,43,4,299197,15,2,1,0,4,0,0,40,39
18790,37,4,149297,11,4,6,1,0,0,0,30,39
18791,28,2,202558,15,4,4,3,4,0,0,40,39
18792,39,4,175232,15,2,10,0,4,0,0,50,39
18793,35,6,157473,11,2,3,0,4,0,0,40,39
18794,59,0,409842,12,2,0,0,4,0,0,20,39
18795,26,4,105787,11,4,3,3,4,0,0,36,39
18796,68,4,144056,11,2,1,0,4,3818,0,40,39
18797,46,4,45363,14,0,10,1,4,0,2824,40,39
18798,21,4,205838,11,4,8,3,4,0,0,37,39
18799,23,4,115326,15,4,12,3,4,0,0,20,39
18800,17,4,186890,0,2,12,3,4,0,0,30,39
18801,23,2,304386,11,4,8,1,4,0,0,40,39
18802,34,4,24529,11,6,1,4,4,0,0,15,39
18803,33,4,183557,7,4,10,1,4,0,0,40,39
18804,31,4,342730,7,5,14,1,4,0,0,45,39
18805,31,0,182191,9,2,0,5,4,4064,0,30,2
18806,56,6,67841,11,2,12,0,4,0,0,40,39
18807,21,4,351381,11,4,1,3,4,0,0,40,39
18808,45,4,293691,11,0,1,1,1,0,1590,40,24
18809,41,5,220821,9,2,4,0,4,7688,0,40,39
18810,26,4,190027,0,0,6,1,4,0,0,30,39
18811,41,4,343944,1,6,8,4,4,0,0,40,39
18812,46,5,110457,12,2,4,0,4,0,0,55,39
18813,47,7,72333,11,0,1,4,1,0,0,40,39
18814,43,6,193494,14,2,10,0,4,0,0,60,39
18815,35,4,334999,11,2,12,0,4,0,0,45,39
18816,44,6,274363,11,0,12,1,4,0,0,50,39
18817,58,5,113806,9,2,4,0,4,7688,0,30,39
18818,25,4,52536,7,0,13,3,4,0,1594,25,39
18819,44,4,187720,8,4,3,4,4,0,0,40,39
18820,57,4,104996,15,4,3,1,4,0,0,42,39
18821,24,4,214555,15,2,6,0,4,0,0,40,39
18822,38,4,52963,9,4,1,1,4,0,0,50,39
18823,33,4,190511,5,0,6,1,4,2176,0,35,39
18824,25,4,75821,15,4,10,3,4,0,0,40,39
18825,33,4,123291,11,2,7,0,4,0,0,84,39
18826,50,2,226497,15,2,11,0,4,0,0,52,39
18827,35,4,282979,11,2,12,0,4,5178,0,50,39
18828,36,4,166549,9,0,1,1,4,0,0,55,39
18829,27,4,187746,15,4,8,3,4,0,0,40,39
18830,22,4,157145,8,4,3,3,4,0,0,50,39
18831,30,4,227551,11,2,14,0,4,0,0,40,39
18832,90,4,115306,12,4,4,3,4,0,0,40,39
18833,39,4,169249,11,5,8,2,2,0,0,40,39
18834,34,7,221966,9,4,10,1,4,0,0,45,39
18835,39,4,224566,9,2,4,0,4,0,0,60,39
18836,19,4,28119,15,4,8,3,4,0,0,4,39
18837,19,4,323810,0,4,3,1,4,0,0,40,39
18838,29,4,210498,11,2,3,0,4,0,0,40,39
18839,66,6,174995,7,2,3,0,4,2290,0,30,18
18840,38,4,161141,15,2,13,0,4,0,0,45,39
18841,44,4,210534,4,2,6,0,4,0,0,40,26
18842,34,6,112650,5,4,3,3,4,0,0,40,39
18843,35,7,318891,7,6,4,1,4,0,0,40,39
18844,29,2,375655,9,4,10,1,4,0,0,40,39
18845,22,4,228465,11,2,14,0,2,0,0,40,39
18846,33,0,102130,15,4,0,3,4,0,0,40,39
18847,73,4,183213,8,6,10,1,4,25124,0,60,39
18848,35,2,177305,15,2,4,0,4,0,2377,40,39
18849,41,4,34037,11,4,6,1,4,0,0,40,39
18850,27,6,116613,15,2,8,5,4,0,0,50,39
18851,25,4,175540,11,4,1,1,4,0,0,50,39
18852,47,4,150768,9,0,6,1,4,0,1564,51,39
18853,36,4,176634,9,2,12,5,4,0,0,35,39
18854,36,4,209993,3,6,8,2,4,0,0,20,26
18855,25,2,206002,11,0,13,4,4,0,0,40,39
18856,37,4,201259,1,0,14,1,4,0,0,65,39
18857,26,2,202286,9,4,13,3,4,0,0,40,39
18858,53,4,96062,15,2,4,0,4,0,1740,40,39
18859,36,2,578377,12,2,10,5,4,0,0,40,39
18860,30,4,509500,9,4,13,1,4,4787,0,45,39
18861,53,2,324021,15,0,8,1,4,0,0,40,39
18862,37,6,107737,11,2,3,0,4,0,0,45,39
18863,41,7,129865,11,0,3,4,4,0,0,40,39
18864,53,4,103586,9,2,6,0,4,0,0,55,39
18865,23,4,187513,15,4,8,3,4,0,0,32,39
18866,28,4,172891,11,2,5,0,4,0,0,50,39
18867,53,2,207449,0,2,8,0,4,0,0,40,39
18868,32,4,209103,11,2,14,0,4,0,0,20,39
18869,33,4,408813,9,4,1,1,4,0,0,50,39
18870,27,4,209292,11,4,12,2,2,0,0,32,6
18871,52,4,144361,8,2,3,0,4,0,1902,40,39
18872,31,4,209538,15,2,1,0,4,0,0,55,39
18873,27,4,244402,7,4,4,1,4,0,0,40,39
18874,44,4,889965,11,2,6,5,4,3137,0,30,39
18875,37,6,298444,12,2,10,0,4,0,0,40,39
18876,39,4,163237,11,2,3,0,4,0,0,60,39
18877,18,4,311795,2,4,12,3,2,0,0,20,39
18878,42,4,155972,11,2,6,0,4,0,0,40,39
18879,49,4,291783,9,2,3,0,4,0,0,40,39
18880,35,4,153535,11,0,6,4,2,0,0,36,39
18881,43,4,249771,11,2,14,0,1,0,0,99,39
18882,43,4,462180,14,2,10,0,4,99999,0,60,39
18883,31,4,308540,15,2,3,0,4,0,0,40,39
18884,27,4,34701,9,4,8,1,4,0,0,40,39
18885,46,1,106252,15,0,1,1,4,0,0,40,39
18886,54,4,138944,11,2,12,0,4,0,0,44,39
18887,37,4,140713,15,2,1,0,2,0,0,40,23
18888,53,2,216931,15,2,11,0,4,4386,0,40,39
18889,26,4,162312,15,4,1,1,1,0,0,20,30
18890,59,5,253062,14,2,10,0,4,0,0,55,39
18891,36,1,359249,15,5,1,1,2,0,0,40,39
18892,32,4,231413,11,2,7,0,4,0,0,40,39
18893,53,2,197054,12,2,10,0,4,0,0,40,39
18894,26,4,130931,11,4,1,3,2,0,0,40,39
18895,35,4,30565,11,1,8,5,4,0,0,40,39
18896,48,4,105138,11,0,4,4,1,0,0,40,39
18897,30,2,178383,15,5,6,1,2,0,0,40,39
18898,38,4,241998,2,2,3,0,4,7688,0,40,39
18899,58,6,196403,11,2,4,5,4,0,0,10,39
18900,44,4,232421,11,3,14,1,3,0,0,32,2
18901,30,4,130369,8,5,10,4,4,0,0,40,39
18902,68,6,336329,11,2,4,0,4,0,0,10,39
18903,26,2,337867,9,4,10,3,2,0,0,40,39
18904,26,2,104614,9,4,10,3,4,0,0,40,39
18905,41,4,223548,3,2,7,0,4,0,0,40,26
18906,43,7,506329,9,2,10,0,1,15024,0,40,0
18907,48,4,64479,9,0,4,1,4,0,0,47,39
18908,55,4,284095,11,0,12,1,4,0,0,37,39
18909,50,6,221336,15,0,4,4,1,0,0,40,0
18910,41,4,428499,1,2,3,0,4,0,1485,50,39
18911,52,4,208302,11,2,12,0,4,0,0,36,39
18912,24,0,412156,11,2,0,5,4,0,0,40,26
18913,31,6,182177,11,2,3,0,4,0,1902,40,39
18914,54,2,129972,8,2,11,0,4,0,0,38,39
18915,31,6,186420,12,5,13,1,4,0,0,25,39
18916,31,5,203488,9,2,4,0,4,0,0,50,39
18917,47,4,128796,11,2,3,0,4,0,0,40,39
18918,40,4,55395,8,2,10,0,4,0,0,40,39
18919,46,7,314770,15,0,1,4,4,0,0,48,39
18920,45,4,135044,11,0,7,1,4,0,0,40,39
18921,39,4,319248,0,4,8,4,4,0,0,25,26
18922,34,2,236415,15,4,1,4,4,0,0,18,39
18923,48,0,151584,15,4,0,1,4,8614,0,60,39
18924,19,0,133983,15,4,0,3,4,0,0,20,39
18925,56,4,81220,15,4,1,1,4,0,0,40,2
18926,47,4,151087,11,5,10,2,3,0,0,40,33
18927,35,4,322171,15,2,8,5,4,0,0,40,39
18928,25,4,190628,15,2,3,0,4,0,0,40,4
18929,43,2,106982,9,5,10,4,4,0,0,40,39
18930,59,4,227856,9,2,12,0,4,0,0,37,39
18931,66,0,213477,5,0,0,1,4,0,0,10,39
18932,63,4,266083,5,2,14,0,4,0,0,60,39
18933,32,4,257068,15,3,14,1,4,0,0,37,39
18934,58,0,37591,9,6,0,1,4,0,0,40,39
18935,43,5,150533,8,2,4,2,4,0,0,50,39
18936,27,4,211184,11,4,1,1,4,0,0,52,39
18937,21,4,136610,2,4,6,3,4,0,0,32,39
18938,44,1,244054,15,0,4,4,4,0,0,60,39
18939,40,6,240698,11,2,3,0,4,0,0,60,39
18940,65,4,172906,11,6,1,4,4,0,0,40,39
18941,50,4,238959,15,2,1,0,4,0,0,45,39
18942,18,0,163085,11,5,0,3,4,0,0,20,39
18943,51,7,172022,12,4,10,1,4,0,0,40,39
18944,44,1,218062,15,0,1,4,2,0,0,40,39
18945,20,4,201799,15,4,12,3,4,0,0,13,39
18946,29,4,150717,8,4,4,1,4,0,0,40,39
18947,50,4,94391,8,2,3,0,4,0,0,50,39
18948,50,2,153064,11,2,4,0,4,5178,0,40,39
18949,43,4,156771,0,2,1,0,4,0,0,40,39
18950,23,4,216639,9,4,13,1,4,0,0,40,39
18951,41,4,82161,11,2,14,0,4,0,0,40,39
18952,30,0,159159,15,2,0,5,4,0,0,30,39
18953,58,6,310014,9,2,5,0,4,0,0,25,39
18954,50,7,133014,8,2,10,0,4,0,0,40,39
18955,37,6,36214,9,2,3,0,4,0,0,65,39
18956,21,4,399022,11,4,5,3,4,0,0,24,39
18957,33,4,179758,11,2,12,5,4,0,0,20,39
18958,52,4,48947,15,0,1,4,4,0,0,45,39
18959,47,4,201865,11,2,14,0,4,0,0,40,39
18960,45,6,319122,9,4,12,1,4,14084,0,45,39
18961,34,4,155151,15,2,3,0,4,0,0,40,39
18962,39,4,24106,15,2,12,0,4,0,0,40,30
18963,31,4,257863,15,0,8,1,4,0,0,15,39
18964,19,0,28967,15,4,0,1,4,0,0,40,39
18965,45,4,379393,15,0,13,1,4,0,0,45,39
18966,45,6,152752,8,2,11,0,4,0,0,3,39
18967,34,4,154874,11,4,7,1,4,4416,0,30,39
18968,27,4,154210,1,3,12,3,1,0,0,35,19
18969,37,4,335716,11,0,12,4,4,0,0,40,39
18970,20,4,94744,11,4,1,3,2,0,0,20,39
18971,32,4,133861,9,4,4,1,4,13550,0,48,39
18972,24,4,240137,3,4,6,1,4,0,0,55,26
18973,39,4,80004,11,2,6,0,4,0,0,40,39
18974,18,4,109702,15,4,12,3,4,0,0,30,39
18975,62,6,39610,15,2,5,0,4,0,0,80,39
18976,24,4,90046,9,5,4,1,4,0,0,40,39
18977,37,4,193855,11,2,14,0,4,0,0,45,39
18978,46,4,206889,9,6,1,1,4,0,0,25,39
18979,44,4,86298,11,0,3,1,4,0,0,40,39
18980,53,4,149650,11,4,12,1,4,0,2559,48,39
18981,25,4,323139,9,4,6,3,4,0,0,35,39
18982,44,4,237993,14,2,7,0,4,0,0,45,0
18983,24,4,36058,9,4,12,1,4,0,0,50,39
18984,61,4,163393,11,2,14,0,4,0,0,20,39
18985,45,2,93535,12,0,10,4,4,0,0,40,39
18986,33,6,112952,15,4,3,3,4,0,0,48,39
18987,48,4,182541,9,2,10,0,4,15024,0,45,39
18988,26,2,73392,11,4,6,3,0,0,0,30,39
18989,40,0,507086,11,0,0,1,2,0,0,32,39
18990,68,4,195868,9,2,12,0,4,20051,0,40,39
18991,24,4,276851,11,0,11,3,4,0,1762,40,39
18992,25,0,39901,9,2,0,0,4,0,0,60,39
18993,31,2,33124,9,4,10,1,4,0,0,50,39
18994,55,4,419732,15,0,8,4,4,0,0,38,39
18995,46,4,171095,7,0,12,4,4,0,0,38,39
18996,58,4,199278,9,0,4,1,4,0,0,38,39
18997,56,4,235205,11,6,8,4,4,0,0,40,39
18998,45,1,168232,9,4,1,1,4,0,0,55,39
18999,24,4,145964,9,4,4,4,4,0,0,40,39
19000,35,2,72338,11,0,5,3,1,0,0,56,39
19001,51,4,153870,11,2,13,0,4,0,0,40,39
19002,47,4,323798,14,2,10,0,4,15024,0,55,39
19003,17,4,198830,1,4,1,2,4,0,0,10,39
19004,21,4,267040,0,4,10,4,2,0,0,40,39
19005,45,4,167187,9,4,10,1,4,0,0,40,39
19006,42,4,230684,11,2,12,0,4,5178,0,50,39
19007,56,4,659558,2,6,8,4,2,0,0,40,39
19008,39,4,181661,11,2,6,0,4,0,0,40,39
19009,31,4,186144,5,4,7,1,3,0,0,40,26
19010,20,1,178517,15,4,13,1,4,0,0,40,39
19011,65,6,131417,4,2,5,0,4,1797,0,21,39
19012,44,4,57233,15,2,10,0,4,0,0,45,39
19013,33,4,379798,11,2,3,0,4,0,0,40,39
19014,25,4,122175,9,2,10,0,4,0,0,45,39
19015,38,4,107302,11,2,4,0,4,0,0,50,39
19016,31,2,127651,0,4,14,2,4,0,1741,40,39
19017,33,6,102884,9,2,12,3,4,0,0,20,39
19018,49,6,241753,11,0,8,4,4,0,0,40,39
19019,28,4,173611,11,4,4,3,4,0,0,40,39
19020,29,4,232666,11,2,3,0,4,0,0,40,39
19021,23,4,352207,8,4,8,3,4,0,0,20,39
19022,37,6,241998,9,2,10,0,4,0,0,5,39
19023,52,4,279129,15,4,10,1,4,0,0,37,39
19024,27,4,177057,11,4,7,1,4,0,0,40,39
19025,47,4,155659,15,2,3,0,4,7688,0,55,39
19026,21,4,251603,11,4,1,1,4,0,0,40,39
19027,41,1,19914,9,2,1,5,1,0,0,40,30
19028,61,4,115023,15,2,1,0,4,0,0,40,39
19029,32,4,101709,9,2,10,0,1,0,0,40,39
19030,21,4,313702,15,4,12,1,4,0,0,40,39
19031,63,4,250068,2,2,12,0,4,0,0,40,39
19032,34,4,227359,15,2,8,0,4,0,0,42,39
19033,21,7,196827,7,4,13,3,4,0,0,10,39
19034,44,4,118550,11,0,8,4,4,0,0,33,39
19035,26,4,285004,9,4,4,1,1,0,0,35,35
19036,36,4,280169,12,2,4,0,4,0,0,50,39
19037,39,4,144608,9,4,10,1,4,0,0,40,0
19038,52,4,76860,11,2,6,0,1,0,0,8,30
19039,44,6,167280,9,2,12,0,4,0,0,40,39
19040,42,4,334783,11,2,10,5,4,0,0,40,39
19041,60,0,141580,11,2,0,0,4,0,0,50,39
19042,31,4,226443,9,4,10,1,4,0,0,40,39
19043,30,4,366065,15,4,3,4,2,0,0,40,39
19044,23,4,225724,15,4,10,3,4,0,0,25,39
19045,81,7,132204,3,6,8,1,4,0,0,20,39
19046,39,4,258276,9,2,13,0,1,3137,0,40,0
19047,38,4,197711,0,0,7,1,1,0,0,40,32
19048,21,4,30619,15,4,4,1,4,0,0,38,39
19049,28,2,335015,11,2,3,0,4,0,0,40,39
19050,34,4,61272,9,4,4,1,4,0,0,40,39
19051,47,4,106544,11,4,8,1,4,0,0,40,39
19052,36,4,144169,11,2,3,0,4,0,0,50,39
19053,27,4,40295,11,4,14,1,4,0,0,99,39
19054,56,4,266091,9,4,10,1,4,2907,0,52,5
19055,57,4,143030,11,6,8,4,4,0,0,30,0
19056,42,7,192397,15,0,1,3,4,0,0,38,39
19057,43,4,114351,11,0,3,1,4,0,0,35,39
19058,48,0,63466,11,3,0,4,4,0,0,32,39
19059,53,4,132304,11,0,7,1,4,0,0,40,34
19060,58,4,128162,11,0,12,1,4,0,0,24,39
19061,19,4,125938,2,4,8,3,4,0,0,40,8
19062,37,4,170174,11,2,4,0,4,0,0,46,39
19063,41,6,203451,15,0,10,1,4,0,0,15,39
19064,31,4,109917,5,5,3,1,4,0,0,40,39
19065,31,4,114937,9,2,10,0,4,0,0,35,39
19066,53,2,231196,11,2,1,0,4,0,0,40,39
19067,19,4,238474,15,4,12,3,4,0,0,25,39
19068,56,4,314149,10,2,10,0,4,0,0,50,39
19069,55,1,31728,15,2,1,5,4,0,0,40,39
19070,51,4,360131,4,2,3,2,4,0,0,40,39
19071,62,4,141308,15,4,1,1,4,0,0,40,39
19072,43,4,83411,15,2,12,0,4,0,0,50,39
19073,45,0,119835,5,0,0,1,0,0,0,48,39
19074,28,2,296537,11,2,3,0,4,0,0,45,39
19075,46,4,193047,11,2,4,0,4,0,0,40,39
19076,62,7,39630,9,2,10,0,4,0,0,40,39
19077,57,2,213975,11,6,8,4,4,0,0,30,39
19078,60,2,259803,9,2,10,5,4,0,0,45,39
19079,23,1,55465,15,4,6,1,4,0,0,40,39
19080,47,4,181307,15,2,12,0,4,99999,0,60,39
19081,21,4,211301,15,4,1,3,4,0,0,8,39
19082,51,4,200450,11,2,6,0,4,0,0,48,39
